SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,FINANCE_TYPE,FINANCE_LABEL,FINANCE_VALUE,FINANCE_RANK,COOP,COOP_CODE
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,83.88%,112,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Total Revenue,"$33,520,229",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,State Revenue,"$15,543,357",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Local Revenue,"$5,201,730",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Federal Revenue,"$2,635,563",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$10,139,580",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$16,238",27,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$7,530",98,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$2,520",110,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,277",129,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,"$4,912",13,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Total Expenditures,"$33,563,884",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$1,255,031",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$1,369,549",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$2,408,053",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$1,040,954",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$2,814,836",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$12,424,052",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$1,600,194",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$10,651,214",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,$775,124,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,"$1,167",38,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$504,81,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$608,108,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$6,019",13,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$5,160",173,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$663,39,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,364",71,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$16,259",30,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,8.4%,119,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SALARIES,Average Teacher Salary,"$45,339",162,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SALARIES,Average Principal Salary,"$77,473",131,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SALARIES,Total Substitute Teacher Expenditures,"$252,587",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$122.00,37,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Net General Fund SEEK,"$9,326,849",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Capital Outlay,"$200,422",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Net General Fund SEEK per Pupil,"$4,654",81,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Building Fund - State,"$409,265",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Building Fund - Local,"$375,388",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Transportation SEEK Funding,"$807,061",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Actual Transportation Expenditures,"$1,255,031",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,64.31%,27,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,TAX,Assessment,"$750,775,546",,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,TAX,Assessment per Pupil,"$374,597",92,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,TAX,Real Estate Tax,52.7,111,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,TAX,Tangible / Personal Property Tax,52.7,111,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,TAX,Levied Equivalent Rate,61.5,121,WKEC,908
20162017,117,WEBSTER,585,Webster County,,---District---,585,,,TAX,30-cent Local Effort,"$2,252,327",,WKEC,908
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),125.56,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),120.47,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,114.67,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,Fund Balance,"$606,562",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,Fund Balance Percentage,52.29%,4,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,FTE Certified Staff,15.1,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,12.0,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,FTE Classified Staff,11.0,171,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,74.18%,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,$0,,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Federal Revenue,"$250,195",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Local Revenue,"$466,426",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,State Revenue,"$1,214,128",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Total Revenue,"$1,930,749",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$16,837",23,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$10,588",2,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$4,068",44,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$2,182",35,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$0,150,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$186,355",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$550,329",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Total Expenditures,"$1,954,581",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$75,277",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$154,664",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$89,996",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$14,307",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$883,652",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,$0,,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$1,625",88,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$4,799",1,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$7,706",14,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$125,170,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$785,160,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$0,173,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,349",8,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$17,045",20,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$656,93,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,28.2%,1,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SALARIES,Average Teacher Salary,"$43,036",171,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SALARIES,Average Principal Salary,"$75,840",149,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SALARIES,Total Substitute Teacher Expenditures,"$6,128",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$53.00,166,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Net General Fund SEEK,"$609,637",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Capital Outlay,"$12,556",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Net General Fund SEEK per Pupil,"$4,855",62,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Building Fund - State,"$31,198",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Building Fund - Local,"$17,957",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Transportation SEEK Funding,"$27,165",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Actual Transportation Expenditures,"$75,277",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,36.09%,148,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,TAX,Assessment,"$35,914,743",,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,TAX,Assessment per Pupil,"$286,046",131,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,TAX,Real Estate Tax,107.0,7,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,TAX,Tangible / Personal Property Tax,107.0,7,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,TAX,Levied Equivalent Rate,107.2,7,GRREC,902
20162017,047,HARDIN,586,West Point Independent,,---District---,586,,,TAX,30-cent Local Effort,"$107,744",,GRREC,902
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),"3,779.49",37,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),"4,114.79",36,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,"3,831.41",38,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,Fund Balance,"$1,557,647",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,Fund Balance Percentage,5.20%,164,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,Yes,,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,FTE Certified Staff,348.0,32,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,293.0,30,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,FTE Classified Staff,368.6,26,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,88.43%,10,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$3,005",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Federal Revenue,"$8,209,164",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Local Revenue,"$6,195,497",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,State Revenue,"$34,722,125",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Total Revenue,"$49,129,791",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$1,147,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$2,143",39,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$1,617",160,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$9,062",15,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$12,823",98,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$1,432,552",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$3,380,266",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$1,623,165",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$27,526,959",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$4,465,697",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$3,579,562",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$3,966,538",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$2,848,208",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Total Expenditures,"$48,822,948",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,035",144,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,$934,134,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,166",20,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$7,185",28,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$424,102,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$882,124,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$374,136,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$12,743",106,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$743,67,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,8.1%,129,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SALARIES,Average Teacher Salary,"$51,724",30,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SALARIES,Average Principal Salary,"$81,678",93,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SALARIES,Total Substitute Teacher Expenditures,"$285,788",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$75.00,131,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Net General Fund SEEK,"$22,279,972",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Capital Outlay,"$377,949",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Net General Fund SEEK per Pupil,"$5,895",4,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Building Fund - State,"$1,055,336",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Building Fund - Local,"$424,334",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Transportation SEEK Funding,"$1,591,376",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Actual Transportation Expenditures,"$2,848,208",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,55.87%,63,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,TAX,Assessment,"$848,668,707",,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,TAX,Assessment per Pupil,"$224,546",152,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,TAX,Real Estate Tax,42.0,161,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,TAX,Tangible / Personal Property Tax,42.0,161,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,TAX,Levied Equivalent Rate,54.6,156,SESC,907
20162017,118,WHITLEY,591,Whitley County,,---District---,591,,,TAX,30-cent Local Effort,"$2,546,006",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),710.70,147,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),747.71,148,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,704.10,148,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,Fund Balance,"$271,981",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,Fund Balance Percentage,4.70%,166,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,FTE Certified Staff,69.0,144,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,58.0,141,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,FTE Classified Staff,51.0,147,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,82.59%,135,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,State Revenue,"$5,979,933",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Total Revenue,"$8,905,956",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Local Revenue,"$1,550,239",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Federal Revenue,"$1,255,563",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$120,222",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,783",73,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$2,202",131,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$171,97,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$8,493",38,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$12,649",106,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$360,091",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$1,175,427",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$4,700,218",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$309,656",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$653,390",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$347,012",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$727,739",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Total Expenditures,"$8,607,455",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$333,923",,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$12,225",126,SESC,907
20162017,118,WHITLEY,592,Williamsburg Independent,,---District---,592,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$474,136,SESC,907
